Distance_m,RSSI_dBm,Timestamp,RSSI_filtered
0.7,-59,1770628853.13023,-60.02043684958088
0.7,-59,1770628853.23071,-60.01745601037828
0.7,-60,1770628853.33134,-60.017405166574555
0.7,-60,1770628853.43186,-60.017354617229074
0.7,-60,1770628853.53195,-60.017304359788746
0.7,-60,1770628853.63117,-60.0172543917299
0.7,-60,1770628853.73166,-60.01720471055788
0.7,-60,1770628853.83095,-60.01715531380661
0.7,-60,1770628853.93157,-60.01710619903822
0.7,-60,1770628854.03156,-60.01705736384259
0.7,-60,1770628854.13188,-60.017008805837015
0.7,-60,1770628854.23052,-60.016960522665784
0.7,-60,1770628854.33084,-60.01691251199979
0.7,-60,1770628854.43402,-60.01686477153619
0.7,-60,1770628854.53185,-60.016817298998
0.7,-60,1770628854.63161,-60.01677009213375
0.7,-60,1770628854.73195,-60.01672314871713
0.7,-60,1770628854.83093,-60.01667646654665
0.7,-60,1770628854.93201,-60.01663004344525
0.7,-60,1770628855.03115,-60.01658387726001
0.7,-60,1770628855.13222,-60.01653796586181
0.7,-60,1770628855.23025,-60.016492307144965
0.7,-60,1770628855.33071,-60.01644689902695
0.7,-60,1770628855.43133,-60.016401739448064
0.7,-60,1770628855.53247,-60.016356826371094
0.7,-60,1770628855.63194,-60.01631215778106
0.7,-60,1770628855.73094,-60.016267731684856
0.7,-60,1770628855.83106,-60.01622354611101
0.7,-60,1770628855.93192,-60.016179599109336
0.7,-60,1770628856.03186,-60.01613588875069
0.7,-60,1770628856.13168,-60.01609241312667
0.7,-60,1770628856.23033,-60.01604917034934
0.7,-60,1770628856.33116,-60.01600615855095
0.7,-60,1770628856.43187,-60.01596337588367
0.7,-60,1770628856.53176,-60.01592082051935
0.7,-60,1770628856.63107,-60.0158784906492
0.7,-60,1770628856.73097,-60.015836384483606
0.7,-60,1770628856.83282,-60.01579450025182
0.7,-60,1770628856.93182,-60.01575283620175
0.7,-60,1770628857.03208,-60.01571139059968
0.7,-60,1770628857.13037,-60.01567016173006
0.7,-60,1770628857.23192,-60.01562914789525
0.7,-60,1770628857.33121,-60.0155883474153
0.7,-60,1770628857.43298,-60.01554775862772
0.7,-60,1770628857.53102,-60.01550737988723
0.7,-60,1770628857.63277,-60.01546720956557
0.7,-60,1770628857.732,-60.01542724605127
0.7,-60,1770628857.8319,-60.0153874877494
0.7,-60,1770628857.9319,-60.01534793308143
0.7,-60,1770628858.03232,-60.01530858048495
0.7,-60,1770628858.13298,-60.015269428413504
0.7,-60,1770628858.23057,-60.015230475336374
0.7,-60,1770628858.3322,-60.01519171973838
0.7,-59,1770628858.43124,-60.01261496040645
0.7,-59,1770628858.53232,-60.01005119824215
0.7,-59,1770628858.63041,-60.0075003350306
0.7,-59,1770628858.73186,-60.004962273544
0.7,-59,1770628858.8305,-60.00243691752929
0.7,-59,1770628858.93117,-59.9999241716959
0.7,-59,1770628859.03229,-59.997423941703836
0.7,-60,1770628859.13216,-59.997430366993036
0.7,-59,1770628859.23199,-59.994948683563685
0.7,-60,1770628859.3311,-59.99496122068591
0.7,-60,1770628859.43256,-59.994973695979844
0.7,-60,1770628859.53189,-59.99498610990235
0.7,-60,1770628859.63288,-59.99499846290579
0.7,-60,1770628859.73192,-59.995010755438095
0.7,-60,1770628859.83162,-59.99502298794282
0.7,-60,1770628859.93211,-59.99503516085919
0.7,-60,1770628860.03199,-59.99504727462215
0.7,-60,1770628860.1321,-59.99505932966243
0.7,-60,1770628860.23124,-59.99507132640658
0.7,-60,1770628860.33207,-59.99508326527704
0.7,-60,1770628860.43192,-59.99509514669216
0.7,-60,1770628860.53284,-59.995106971066285
0.7,-60,1770628860.63301,-59.995118738809786
0.7,-60,1770628860.73155,-59.99513045032909
0.7,-60,1770628860.83292,-59.99514210602676
0.7,-60,1770628860.93182,-59.99515370630152
0.7,-60,1770628861.03129,-59.99516525154831
0.7,-60,1770628861.13227,-59.99517674215831
0.7,-60,1770628861.23206,-59.995188178519015
0.7,-60,1770628861.3321,-59.99519956101427
0.7,-60,1770628861.43198,-59.99521089002429
0.7,-60,1770628861.53231,-59.99522216592573
0.7,-60,1770628861.6322,-59.99523338909172
0.7,-60,1770628861.7328,-59.9952445598919
0.7,-60,1770628861.83313,-59.99525567869246
0.7,-60,1770628861.93384,-59.995266745856185
0.7,-59,1770628862.03385,-59.99295042288174
0.7,-60,1770628862.1344,-59.992966791891945
0.7,-60,1770628862.23252,-59.992983085411105
0.7,-59,1770628862.33401,-59.99068795333407
0.7,-60,1770628862.43519,-59.99070942756901
0.7,-60,1770628862.534,-59.990730803452024
0.7,-60,1770628862.635,-59.99075208165829
0.7,-59,1770628862.73404,-59.988482888120586
0.7,-59,1770628862.83435,-59.986224016238324
0.7,-60,1770628862.93335,-59.98625542589818
0.7,-59,1770628863.03486,-59.98401180001629
0.7,-60,1770628863.13407,-59.984048089708075
0.7,-59,1770628863.23345,-59.98181952658508
0.7,-60,1770628863.33385,-59.98186060757893
0.7,-60,1770628863.43414,-59.98190150423922
0.7,-59,1770628863.53319,-59.97969266253027
0.7,-60,1770628863.63432,-59.97973824348462
0.7,-60,1770628863.73384,-59.97978362128777
0.7,-60,1770628863.83412,-59.979828797297074
0.7,-60,1770628863.93341,-59.97987377285781
0.7,-60,1770628864.03435,-59.97991854930332
0.7,-60,1770628864.13398,-59.97996312795516
0.7,-60,1770628864.23379,-59.980007510123215
0.7,-60,1770628864.33402,-59.98005169710582
0.7,-60,1770628864.43305,-59.980095690189906
0.7,-60,1770628864.53479,-59.980139490651105
0.7,-60,1770628864.63397,-59.980183099753894
0.7,-60,1770628864.73415,-59.9802265187517
0.7,-60,1770628864.8337,-59.980269748887025
0.7,-60,1770628864.93397,-59.98031279139157
0.7,-60,1770628865.03403,-59.98035564748635
0.7,-60,1770628865.13406,-59.98039831838181
0.7,-60,1770628865.23313,-59.98044080527793
0.7,-60,1770628865.33377,-59.98048310936436
0.7,-60,1770628865.43306,-59.980525231820494
0.7,-60,1770628865.53272,-59.98056717381562
0.7,-59,1770628865.63399,-59.978459856751236
0.7,-59,1770628865.73475,-59.97636152913463
0.7,-60,1770628865.83409,-59.976412115026434
0.7,-60,1770628865.93444,-59.97646248604918
0.7,-60,1770628866.03301,-59.97651264357144
0.7,-60,1770628866.13409,-59.9765625889502
0.7,-60,1770628866.23305,-59.97661232353097
0.7,-60,1770628866.33408,-59.9766618486479
0.7,-60,1770628866.43328,-59.976711165623904
0.7,-60,1770628866.53552,-59.97676027577078
0.7,-60,1770628866.63294,-59.97680918038933
0.7,-60,1770628866.7338,-59.976857880769465
0.7,-60,1770628866.83396,-59.97690637819033
0.7,-60,1770628866.9349,-59.9769546739204
0.7,-60,1770628867.0334,-59.97700276921762
0.7,-60,1770628867.13312,-59.97705066532948
0.7,-60,1770628867.23278,-59.97709836349314
0.7,-60,1770628867.33466,-59.977145864935544
0.7,-60,1770628867.43395,-59.977193170873505
0.7,-60,1770628867.53323,-59.977240282513826
0.7,-60,1770628867.63371,-59.97728720105341
0.7,-60,1770628867.7338,-59.977333927679325
0.7,-60,1770628867.83393,-59.97738046356895
0.7,-60,1770628867.93398,-59.97742680989005
0.7,-60,1770628868.03282,-59.97747296780086
0.7,-60,1770628868.13415,-59.97751893845022
0.7,-60,1770628868.23291,-59.97756472297763
0.7,-60,1770628868.33401,-59.977610322513385
0.7,-60,1770628868.43296,-59.97765573817862
0.7,-60,1770628868.53455,-59.97770097108545
0.7,-60,1770628868.63394,-59.97774602233702
0.7,-60,1770628868.73375,-59.977790893027645
0.7,-60,1770628868.83478,-59.97783558424283
0.7,-60,1770628868.93311,-59.97788009705943
0.7,-60,1770628869.03457,-59.977924432545684
0.7,-60,1770628869.13378,-59.97796859176131
0.7,-60,1770628869.23397,-59.978012575757624
0.7,-60,1770628869.33403,-59.978056385577574
0.7,-60,1770628869.43403,-59.978100022255866
0.7,-60,1770628869.53343,-59.978143486819015
0.7,-60,1770628869.633,-59.97818678028544
0.7,-60,1770628869.73297,-59.97822990366555
0.7,-60,1770628869.83309,-59.9782728579618
0.7,-60,1770628869.939,-59.97831564416878
0.7,-60,1770628870.0334,-59.978358263273314
0.7,-60,1770628870.13371,-59.9784007162545
0.7,-60,1770628870.23384,-59.9784430040838
0.7,-60,1770628870.3332,-59.978485127725136
0.7,-60,1770628870.43377,-59.978527088134925
0.7,-60,1770628870.53381,-59.97856888626217
0.7,-60,1770628870.63404,-59.97861052304854
0.7,-60,1770628870.73385,-59.97865199942842
0.7,-60,1770628870.83313,-59.978693316329014
0.7,-60,1770628870.93253,-59.978734474670375
0.75,-60,1770628879.15759,-60.0
0.75,-60,1770628879.15772,-60.0
0.75,-60,1770628879.15782,-60.0
