Distance_m,RSSI_dBm,Timestamp
0.15,-56,1770628319.7556600
0.15,-56,1770628319.8555900
0.15,-56,1770628319.9557600
0.15,-56,1770628320.0539900
0.15,-56,1770628320.1553800
0.15,-57,1770628320.255870
0.15,-56,1770628320.3551400
0.15,-56,1770628320.4558100
0.15,-56,1770628320.5557100
0.2,-56,1770628333.6372300
0.2,-56,1770628333.6373500
0.2,-56,1770628333.6374500
0.2,-56,1770628333.637550
0.2,-56,1770628333.6376500
0.2,-56,1770628333.6377500
0.2,-56,1770628333.6378500
0.2,-56,1770628333.6379400
0.2,-56,1770628333.6380400
0.2,-56,1770628333.638200
0.2,-56,1770628333.6383100
0.2,-55,1770628333.638380
0.2,-56,1770628333.63844
0.2,-56,1770628333.6385000
0.2,-56,1770628333.638570
0.2,-56,1770628333.6386300
0.2,-56,1770628333.638690
0.2,-56,1770628333.638760
0.2,-55,1770628333.638820
0.2,-55,1770628333.638880
0.2,-56,1770628333.638950
0.2,-56,1770628333.6390100
0.2,-56,1770628333.6390800
0.2,-56,1770628333.6391400
0.2,-56,1770628333.6392000
0.2,-56,1770628333.6392700
0.2,-56,1770628333.63933
0.2,-56,1770628333.6393900
0.2,-56,1770628333.6394600
0.2,-56,1770628333.6395200
0.2,-56,1770628333.639580
0.2,-56,1770628333.6396400
0.2,-56,1770628333.6397100
0.2,-56,1770628333.6397800
0.2,-56,1770628333.63984
0.2,-56,1770628333.639920
0.2,-56,1770628333.639980
0.2,-56,1770628333.6400500
0.2,-56,1770628333.6401100
0.2,-55,1770628333.640170
0.2,-55,1770628333.6402300
0.2,-55,1770628333.6403000
0.2,-56,1770628333.6403600
0.2,-56,1770628333.6404200
0.2,-56,1770628333.6404900
0.2,-56,1770628333.6405500
0.2,-56,1770628333.6406100
0.2,-56,1770628333.640670
0.2,-55,1770628333.6407400
0.2,-55,1770628333.6408000
0.2,-56,1770628333.6408600
0.2,-56,1770628333.6409300
0.2,-56,1770628333.6409900
0.2,-56,1770628333.6410500
0.2,-56,1770628333.641120
0.2,-56,1770628333.641180
0.2,-56,1770628333.6412400
0.2,-56,1770628333.641310
0.2,-56,1770628333.6413700
0.2,-56,1770628333.641430
0.2,-56,1770628333.6415000
0.2,-56,1770628333.641560
0.2,-55,1770628333.6416200
0.2,-55,1770628333.6416800
0.2,-55,1770628333.6417400
0.2,-56,1770628333.6418100
0.2,-56,1770628333.64187
0.2,-57,1770628333.641940
0.2,-57,1770628333.6420100
0.2,-58,1770628333.6420700
0.2,-57,1770628333.6422600
0.2,-55,1770628333.6423200
0.2,-55,1770628333.6423900
0.2,-54,1770628333.642450
0.2,-54,1770628333.6425100
0.2,-54,1770628333.6425900
0.2,-53,1770628333.6426600
0.2,-53,1770628333.6427500
0.2,-54,1770628333.6428100
0.2,-54,1770628333.6428700
0.2,-54,1770628333.6429300
0.2,-54,1770628333.6430000
0.2,-54,1770628333.6430600
0.2,-53,1770628333.6431200
0.2,-53,1770628333.6431900
0.2,-54,1770628333.6433100
0.2,-54,1770628333.6433700
0.2,-54,1770628333.6437000
0.2,-54,1770628333.6437900
0.2,-55,1770628333.6438800
0.2,-54,1770628333.6439900
0.2,-54,1770628333.6440900
0.2,-55,1770628333.6441700
0.2,-54,1770628333.6442700
0.2,-54,1770628333.6444000
0.2,-55,1770628333.6445100
0.2,-54,1770628333.6446100
0.2,-54,1770628333.6447100
0.2,-54,1770628333.64481
0.2,-54,1770628333.644900
0.2,-54,1770628333.644980
0.2,-54,1770628333.6450700
0.2,-54,1770628333.645180
0.2,-55,1770628333.6452800
0.2,-55,1770628333.6453600
0.2,-54,1770628333.6454600
0.2,-54,1770628333.6456000
0.2,-54,1770628333.6456600
0.2,-55,1770628333.6457300
0.2,-55,1770628333.6458300
0.2,-54,1770628333.645890
0.2,-54,1770628333.6459600
0.2,-54,1770628333.6460200
0.2,-54,1770628333.6461100
0.2,-54,1770628333.6461800
0.2,-54,1770628333.6462400
0.2,-54,1770628333.6463000
0.2,-54,1770628333.6463700
0.2,-54,1770628333.6464300
0.2,-55,1770628333.6464900
0.2,-54,1770628333.646560
0.2,-54,1770628333.6466200
0.2,-54,1770628333.6466800
0.2,-54,1770628333.6467500
0.2,-55,1770628333.6468100
0.2,-55,1770628333.6468700
0.2,-54,1770628333.646930
0.2,-54,1770628333.6470000
0.2,-54,1770628333.64706
0.2,-54,1770628333.647120
0.2,-54,1770628333.6708200
0.2,-54,1770628333.7715400
0.2,-54,1770628333.8702500
0.2,-54,1770628333.971460
0.2,-54,1770628334.070830
0.2,-54,1770628334.171640
0.2,-54,1770628334.2719500
0.2,-54,1770628334.3700800
0.2,-54,1770628334.472580
0.2,-55,1770628334.5703200
0.2,-55,1770628334.671880
0.2,-55,1770628334.7721700
0.2,-55,1770628334.8711700
0.2,-54,1770628334.9709200
0.2,-54,1770628335.0715400
0.2,-54,1770628335.1716500
0.2,-55,1770628335.271610
0.2,-55,1770628335.3719500
0.2,-55,1770628335.4709200
0.2,-55,1770628335.5726500
0.2,-55,1770628335.6708000
0.2,-55,1770628335.772490
0.2,-55,1770628335.8710600
0.2,-55,1770628335.971630
0.2,-55,1770628336.0720200
0.2,-55,1770628336.1715600
0.2,-55,1770628336.2709600
0.2,-55,1770628336.3711500
0.2,-55,1770628336.470580
0.2,-55,1770628336.571970
0.2,-55,1770628336.6715700
0.2,-55,1770628336.7709000
0.2,-54,1770628336.874080
0.2,-54,1770628336.9716100
0.2,-54,1770628337.0710800
0.2,-54,1770628337.1708300
0.2,-54,1770628337.2725000
0.2,-54,1770628337.3719000
0.2,-55,1770628337.471940
0.2,-55,1770628337.570640
0.2,-54,1770628337.6726900
0.2,-55,1770628337.771600
0.2,-55,1770628337.871900
0.2,-55,1770628337.9704100
0.2,-55,1770628338.070730
0.2,-55,1770628338.171060
0.2,-55,1770628338.2729900
0.2,-55,1770628338.3729900
0.2,-55,1770628338.4726300
0.2,-55,1770628338.5714300
0.2,-55,1770628338.6714000
0.2,-55,1770628338.7729900
0.2,-55,1770628338.8719700
0.2,-54,1770628338.973480
0.2,-55,1770628339.0716800
0.2,-55,1770628339.171720
0.2,-55,1770628339.2726800
0.2,-55,1770628339.3726400
0.2,-55,1770628339.4722500
0.2,-55,1770628339.5725800
0.2,-54,1770628339.672230
0.2,-55,1770628339.7726700
0.2,-55,1770628339.872720
0.2,-55,1770628339.9726800
0.2,-55,1770628340.072760
0.2,-55,1770628340.1725700
0.2,-55,1770628340.2730000
0.2,-54,1770628340.3744300
0.2,-53,1770628340.473510
0.2,-55,1770628340.5723100
0.2,-55,1770628340.673240
0.2,-55,1770628340.7720200
0.2,-55,1770628340.8737200
0.2,-54,1770628340.973120
0.2,-55,1770628341.0756700
0.2,-54,1770628341.1727800
0.2,-54,1770628341.273620
0.2,-55,1770628341.3729000
0.2,-54,1770628341.4738400
0.2,-54,1770628341.5748700
0.2,-55,1770628341.6732300
0.2,-55,1770628341.7735200
0.2,-54,1770628341.872740
0.2,-55,1770628341.9736100
0.2,-55,1770628342.073250
0.2,-55,1770628342.1733500
0.2,-54,1770628342.2733800
0.2,-54,1770628342.372500
0.2,-54,1770628342.4735200
0.2,-55,1770628342.5733500
0.2,-55,1770628342.673240
0.2,-55,1770628342.773600
0.2,-55,1770628342.8734800
0.2,-54,1770628342.9736400
0.2,-54,1770628343.0737000
0.2,-55,1770628343.172990
0.2,-55,1770628343.2732200
0.2,-55,1770628343.3727400
0.2,-55,1770628343.4745900
0.2,-55,1770628343.5745900
0.2,-54,1770628343.6736200
0.2,-55,1770628343.7732000
0.2,-55,1770628343.8736700
0.2,-55,1770628343.973280
0.2,-55,1770628344.0736000
0.2,-54,1770628344.1737100
0.2,-54,1770628344.2724200
0.2,-55,1770628344.3754100
0.2,-55,1770628344.4727500
0.2,-55,1770628344.5735200
0.2,-55,1770628344.6737100
0.2,-54,1770628344.772680
0.2,-55,1770628344.8737000
0.2,-55,1770628344.9736700
0.2,-55,1770628345.0740600
0.2,-54,1770628345.1738900
0.2,-55,1770628345.273230
0.2,-55,1770628345.3735600
0.2,-55,1770628345.4736900
0.2,-55,1770628345.5738900
0.2,-55,1770628345.6737100
0.2,-55,1770628345.7745900
0.2,-54,1770628345.8737900
0.2,-54,1770628345.9736400
0.2,-55,1770628346.07232
0.2,-54,1770628346.172430
0.2,-55,1770628346.2734500
0.2,-54,1770628346.3746400
0.2,-55,1770628346.47315
0.2,-55,1770628346.5736000
0.2,-55,1770628346.673270
0.2,-55,1770628346.772930
0.2,-55,1770628346.8732700
0.2,-54,1770628346.973380
0.2,-54,1770628347.0727900
0.2,-55,1770628347.1739500
0.2,-54,1770628347.2726800
0.2,-55,1770628347.3731200
0.2,-55,1770628347.4738700
0.2,-55,1770628347.5732300
0.2,-54,1770628347.6732600
0.2,-54,1770628347.7737900
0.2,-54,1770628347.8730800
0.2,-54,1770628347.9736000
0.2,-54,1770628348.0724700
0.2,-54,1770628348.173260
0.2,-54,1770628348.2726900
0.2,-55,1770628348.3736600
0.2,-54,1770628348.47358
0.2,-54,1770628348.572590
0.2,-54,1770628348.6736100
0.2,-54,1770628348.7730500
0.2,-54,1770628348.8732
0.2,-54,1770628348.9741000
0.2,-54,1770628349.0739700
0.2,-54,1770628349.177230
0.2,-54,1770628349.2731500
0.2,-54,1770628349.3739000
0.2,-54,1770628349.4749
0.2,-54,1770628349.5736000
0.2,-54,1770628349.674600
0.2,-54,1770628349.7749700
0.2,-54,1770628349.8742900
0.2,-54,1770628349.9745700
0.2,-55,1770628350.0732100
0.2,-54,1770628350.1745000
0.2,-54,1770628350.273810
0.2,-54,1770628350.373850
0.2,-55,1770628350.475650
0.2,-54,1770628350.5755800
0.2,-54,1770628350.6759800
0.2,-54,1770628350.7757000
0.2,-54,1770628350.8777500
0.2,-54,1770628350.9776900
0.2,-55,1770628351.078740
0.2,-55,1770628351.1785900
0.2,-54,1770628351.279110
0.2,-55,1770628351.377800
0.2,-55,1770628351.4779900
0.2,-54,1770628351.578130
0.2,-54,1770628351.6786200
0.2,-55,1770628351.778270
0.2,-54,1770628351.8785400
0.2,-54,1770628351.9779300
0.2,-54,1770628352.0787000
0.2,-54,1770628352.178610
0.2,-54,1770628352.2781900
0.2,-54,1770628352.378960
0.2,-54,1770628352.480390
0.2,-54,1770628352.5805500
0.2,-54,1770628352.6802900
0.2,-54,1770628352.7815300
0.2,-54,1770628352.881660
0.2,-54,1770628352.9805900
0.2,-54,1770628353.0817300
0.2,-54,1770628353.1812500
0.2,-55,1770628353.280800
0.2,-54,1770628353.3807300
0.2,-54,1770628353.4808600
0.2,-55,1770628353.5815700
0.2,-55,1770628353.6809700
0.2,-54,1770628353.781410
0.2,-54,1770628353.8812000
0.2,-54,1770628353.9826700
0.2,-54,1770628354.0810100
0.2,-54,1770628354.1805400
0.2,-54,1770628354.282670
0.2,-54,1770628354.3813800
0.2,-54,1770628354.481550
0.2,-54,1770628354.5822100
0.2,-54,1770628354.6807900
0.2,-54,1770628354.7812300
0.2,-54,1770628354.8809900
0.2,-54,1770628354.981240
0.2,-54,1770628355.0826100
0.2,-54,1770628355.1818700
0.2,-54,1770628355.283100
0.2,-54,1770628355.3826000
0.2,-54,1770628355.4823100
0.2,-54,1770628355.582070
0.2,-54,1770628355.6827500
0.2,-54,1770628355.7826000
0.2,-54,1770628355.8834800
0.2,-54,1770628355.98143
0.2,-54,1770628356.082340
0.2,-54,1770628356.1825700
0.2,-54,1770628356.2818200
0.2,-54,1770628356.3822400
0.2,-54,1770628356.4826500
0.2,-54,1770628356.581700
0.2,-54,1770628356.6825500
0.2,-54,1770628356.7827800
0.2,-54,1770628356.8827300
0.2,-54,1770628356.983610
0.2,-54,1770628357.0820700
0.2,-54,1770628357.1827500
0.2,-55,1770628357.282070
0.2,-54,1770628357.3832000
0.2,-54,1770628357.4836600
0.2,-54,1770628357.5827300
0.2,-54,1770628357.6838200
0.2,-55,1770628357.7840000
0.2,-55,1770628357.8849000
0.2,-54,1770628357.985180
0.2,-54,1770628358.0866500
0.2,-54,1770628358.1866200
0.2,-54,1770628358.2871100
0.2,-55,1770628358.3867100
0.2,-54,1770628358.4881200
0.2,-54,1770628358.5886700
0.2,-54,1770628358.6886000
0.2,-54,1770628358.7878600
0.2,-54,1770628358.888160
0.2,-55,1770628358.9886500
0.2,-55,1770628359.0884700
0.2,-54,1770628359.1888700
0.2,-54,1770628359.2885600
0.2,-54,1770628359.38766
0.2,-54,1770628359.4886700
0.2,-54,1770628359.5888100
0.2,-54,1770628359.6895700
0.2,-55,1770628359.7915100
0.2,-54,1770628359.8893400
0.2,-54,1770628359.9908200
0.2,-55,1770628360.088420
0.2,-54,1770628360.189920
0.2,-54,1770628360.2887100
0.2,-55,1770628360.39039
0.2,-55,1770628360.4887800
0.2,-54,1770628360.5888200
0.2,-55,1770628360.689710
0.2,-54,1770628360.7892600
0.2,-55,1770628360.8892300
0.2,-55,1770628360.9895600
0.2,-54,1770628361.0897300
0.2,-54,1770628361.1905800
0.2,-54,1770628361.2905600
0.2,-54,1770628361.3895400
0.2,-54,1770628361.4898500
0.2,-54,1770628361.589670
0.2,-54,1770628361.6891000
0.2,-54,1770628361.7897700
0.2,-54,1770628361.8901900
0.2,-54,1770628361.989950
0.2,-54,1770628362.091870
0.2,-54,1770628362.1924800
0.2,-54,1770628362.2905000
0.2,-54,1770628362.3916600
0.2,-54,1770628362.491410
0.2,-54,1770628362.592600
0.2,-54,1770628362.6926200
0.2,-54,1770628362.793640
0.2,-54,1770628362.8933400
0.2,-54,1770628362.993720
0.2,-54,1770628363.0934500
0.2,-54,1770628363.194320
0.2,-54,1770628363.2938500
0.2,-54,1770628363.3950900
0.2,-54,1770628363.4943200
0.2,-54,1770628363.594540
0.2,-54,1770628363.693610
0.2,-54,1770628363.7954900
0.2,-54,1770628363.894630
0.2,-54,1770628363.9956200
0.2,-54,1770628364.0943700
0.2,-54,1770628364.1955700
0.2,-54,1770628364.2938000
0.2,-54,1770628364.3957400
0.2,-54,1770628364.4937700
0.2,-54,1770628364.5948800
0.2,-54,1770628364.6940400
0.2,-53,1770628364.7953100
0.2,-54,1770628364.895290
0.2,-54,1770628364.9946000
0.2,-54,1770628365.0965500
0.2,-54,1770628365.1964600
0.2,-54,1770628365.2971900
0.2,-54,1770628365.3976800
0.2,-54,1770628365.4975500
0.2,-54,1770628365.5974800
0.2,-54,1770628365.6985900
0.2,-54,1770628365.7965000
0.2,-54,1770628365.8980300
0.2,-54,1770628365.9968900
0.2,-54,1770628366.0980900
0.2,-54,1770628366.198550
0.2,-54,1770628366.2986300
0.2,-54,1770628366.398700
0.2,-54,1770628366.4998700
0.2,-54,1770628366.5991900
0.2,-54,1770628366.698780
0.2,-54,1770628366.8006600
0.2,-54,1770628366.8996700
0.2,-53,1770628367.001600
0.2,-53,1770628367.1014400
0.2,-54,1770628367.2023900
0.2,-54,1770628367.3022800
0.2,-54,1770628367.4033300
0.2,-54,1770628367.503220
0.2,-54,1770628367.6043200
0.2,-54,1770628367.702790
0.2,-54,1770628367.8027400
0.2,-54,1770628367.9039100
0.2,-54,1770628368.0037200
0.2,-54,1770628368.1030200
0.2,-54,1770628368.2045900
0.2,-54,1770628368.3030400
0.2,-54,1770628368.4046100
0.2,-54,1770628368.5041900
0.2,-54,1770628368.603760
0.2,-54,1770628368.7037000
0.2,-54,1770628368.803950
0.2,-54,1770628368.9057400
0.2,-54,1770628369.0054400
0.2,-54,1770628369.1075500
0.2,-54,1770628369.2069900
0.2,-54,1770628369.3069700
0.2,-54,1770628369.40646
0.2,-54,1770628369.5068700
0.2,-54,1770628369.6055100
0.2,-54,1770628369.7075300
0.2,-54,1770628369.8064400
0.2,-54,1770628369.9057000
0.2,-54,1770628370.0055700
0.2,-54,1770628370.1069200
0.2,-54,1770628370.2075600
0.2,-54,1770628370.3062300
0.2,-54,1770628370.406590
0.2,-54,1770628370.507860
0.2,-54,1770628370.607320
0.25,-54,1770628379.1925300
0.25,-54,1770628379.1926400
0.25,-54,1770628379.192730
0.25,-54,1770628379.192940
0.25,-54,1770628379.1930500
0.25,-54,1770628379.1931700
0.25,-54,1770628379.193270
0.25,-54,1770628379.1933800
0.25,-54,1770628379.193490
0.25,-54,1770628379.1935900
0.25,-54,1770628379.1937000
0.25,-54,1770628379.193810
0.25,-54,1770628379.193910
0.25,-54,1770628379.194010
0.25,-54,1770628379.194110
0.25,-54,1770628379.1942100
0.25,-54,1770628379.194310
0.25,-54,1770628379.1944100
0.25,-54,1770628379.1945100
0.25,-54,1770628379.1946200
0.25,-54,1770628379.1947200
0.25,-54,1770628379.1948100
0.25,-54,1770628379.194920
0.25,-54,1770628379.1950200
0.25,-54,1770628379.195120
0.25,-54,1770628379.1952400
0.25,-54,1770628379.1953400
0.25,-54,1770628379.1954400
0.25,-54,1770628379.1955400
0.25,-54,1770628379.1956400
0.25,-54,1770628379.1957400
0.25,-54,1770628379.195840
0.25,-54,1770628379.195940
0.25,-54,1770628379.1961500
0.25,-54,1770628379.196250
0.25,-54,1770628379.1963400
0.25,-54,1770628379.1964300
0.25,-53,1770628379.1965300
0.25,-53,1770628379.1966300
0.25,-54,1770628379.1967200
0.25,-54,1770628379.1968200
0.25,-54,1770628379.196910
0.25,-54,1770628379.1970100
0.25,-54,1770628379.197200
0.25,-54,1770628379.1972800
0.25,-54,1770628379.197340
0.25,-54,1770628379.1974400
0.25,-54,1770628379.1975
0.25,-54,1770628379.197560
0.25,-54,1770628379.1976300
0.25,-55,1770628379.1976900
0.25,-54,1770628379.197760
0.25,-54,1770628379.197820
0.25,-54,1770628379.197880
0.25,-54,1770628379.1979500
0.25,-54,1770628379.1980100
0.25,-54,1770628379.1980700
0.25,-54,1770628379.1981400
0.25,-54,1770628379.198200
0.25,-54,1770628379.198270
0.25,-54,1770628379.1983300
0.25,-54,1770628379.198390
0.25,-54,1770628379.198460
0.25,-54,1770628379.1985900
0.25,-54,1770628379.1986700
0.25,-54,1770628379.1987600
0.25,-55,1770628379.1988300
0.25,-55,1770628379.1988900
0.25,-55,1770628379.198960
0.25,-55,1770628379.1990200
0.25,-55,1770628379.199120
0.25,-54,1770628379.1992000
0.25,-55,1770628379.1992600
0.25,-55,1770628379.1993200
0.25,-55,1770628379.199390
0.25,-55,1770628379.1994500
0.25,-54,1770628379.1995100
0.25,-55,1770628379.1995800
0.25,-55,1770628379.1996400
0.25,-54,1770628379.199710
0.25,-55,1770628379.1997700
0.25,-55,1770628379.1998300
0.25,-55,1770628379.1999000
0.25,-55,1770628379.1999600
0.25,-55,1770628379.200020
0.25,-55,1770628379.2218700
0.25,-55,1770628379.3218000
0.25,-55,1770628379.4207800
0.25,-55,1770628379.5216900
0.25,-54,1770628379.6216600
0.25,-55,1770628379.722490
0.25,-55,1770628379.8212000
0.25,-55,1770628379.9213500
0.25,-55,1770628380.0217100
0.25,-55,1770628380.121040
0.25,-54,1770628380.2215300
0.25,-55,1770628380.321480
0.25,-54,1770628380.4216100
0.25,-54,1770628380.5221700
0.25,-54,1770628380.6240700
0.25,-55,1770628380.72341
0.25,-55,1770628380.824630
0.25,-54,1770628380.9238700
0.25,-55,1770628381.0255900
0.25,-55,1770628381.124970
0.25,-54,1770628381.2248800
0.25,-54,1770628381.3256000
0.25,-54,1770628381.4267100
0.25,-54,1770628381.5255700
0.25,-54,1770628381.62625
0.25,-54,1770628381.7270400
0.25,-55,1770628381.8257700
0.25,-55,1770628381.9267400
0.25,-55,1770628382.0270600
0.25,-55,1770628382.12669
0.25,-54,1770628382.2262200
0.25,-54,1770628382.3259100
0.25,-55,1770628382.4255800
0.25,-54,1770628382.5266300
0.25,-54,1770628382.6266000
0.25,-54,1770628382.7257900
0.25,-55,1770628382.8265700
0.25,-54,1770628382.9257700
0.25,-55,1770628383.0260700
0.25,-55,1770628383.1256900
0.25,-54,1770628383.2267500
0.25,-55,1770628383.326640
0.25,-54,1770628383.425740
0.25,-55,1770628383.5258100
0.25,-55,1770628383.625790
0.25,-55,1770628383.725580
0.25,-54,1770628383.825900
0.25,-55,1770628383.9271200
0.25,-55,1770628384.02715
0.25,-55,1770628384.1278000
0.25,-55,1770628384.2277200
0.25,-55,1770628384.3280000
0.25,-55,1770628384.4296700
0.25,-55,1770628384.5286600
0.25,-55,1770628384.628650
0.25,-55,1770628384.728740
0.25,-55,1770628384.8279400
0.25,-54,1770628384.9279700
0.25,-54,1770628385.027950
0.25,-54,1770628385.1288200
0.25,-55,1770628385.229710
0.25,-55,1770628385.3279800
0.25,-54,1770628385.4277
0.25,-55,1770628385.5284800
0.25,-55,1770628385.627970
0.25,-55,1770628385.7288800
0.25,-55,1770628385.8290900
0.25,-54,1770628385.9278300
0.25,-55,1770628386.02926
0.25,-54,1770628386.1293800
0.25,-55,1770628386.2277100
0.25,-54,1770628386.3296600
0.25,-54,1770628386.4276000
0.25,-54,1770628386.5287400
0.25,-54,1770628386.6316500
0.25,-57,1770628386.7288100
0.25,-54,1770628386.8287300
0.25,-55,1770628386.9302200
0.25,-55,1770628387.0295200
0.25,-55,1770628387.1301700
0.25,-55,1770628387.2287300
0.25,-55,1770628387.3291500
0.25,-55,1770628387.42906
0.25,-55,1770628387.5298200
0.25,-55,1770628387.631530
0.25,-55,1770628387.730490
0.25,-54,1770628387.8298500
0.25,-54,1770628387.931530
0.25,-54,1770628388.0306400
0.25,-54,1770628388.1324100
0.25,-54,1770628388.230570
0.25,-55,1770628388.3308700
0.25,-55,1770628388.4302000
0.25,-54,1770628388.5307600
0.25,-54,1770628388.6305200
0.25,-55,1770628388.731400
0.25,-55,1770628388.831470
0.25,-54,1770628388.9298200
0.25,-55,1770628389.0314400
0.25,-55,1770628389.130770
0.25,-55,1770628389.231480
0.25,-54,1770628389.3308300
0.25,-55,1770628389.4307900
0.25,-55,1770628389.5298100
0.25,-55,1770628389.6315000
0.25,-55,1770628389.7306400
0.25,-54,1770628389.8310200
0.25,-55,1770628389.9349900
0.25,-55,1770628390.0299700
0.25,-55,1770628390.1325900
0.25,-54,1770628390.231050
0.25,-54,1770628390.3306200
0.25,-55,1770628390.4307900
0.25,-55,1770628390.5300000
0.25,-54,1770628390.6312700
0.25,-54,1770628390.7319200
0.25,-55,1770628390.8297600
0.25,-54,1770628390.9316200
0.25,-54,1770628391.0307700
0.25,-54,1770628391.133160
0.25,-55,1770628391.2315000
0.25,-54,1770628391.3304700
0.25,-55,1770628391.4313800
0.25,-54,1770628391.530730
0.25,-55,1770628391.6312600
0.25,-55,1770628391.7308300
0.25,-55,1770628391.8309500
0.25,-54,1770628391.9315900
0.25,-55,1770628392.0325400
0.25,-55,1770628392.1326700
0.25,-55,1770628392.2327300
0.25,-55,1770628392.3338500
0.25,-55,1770628392.4355400
0.25,-54,1770628392.5346800
0.25,-54,1770628392.6355900
0.25,-55,1770628392.7355100
0.25,-55,1770628392.835460
0.25,-54,1770628392.9359000
0.25,-55,1770628393.0362800
0.25,-55,1770628393.135590
0.25,-54,1770628393.2358100
0.25,-54,1770628393.3361900
0.25,-55,1770628393.4367700
0.25,-55,1770628393.5362300
0.25,-55,1770628393.63669
0.25,-55,1770628393.7363700
0.25,-54,1770628393.8365600
0.25,-54,1770628393.937470
0.25,-55,1770628394.0368400
0.25,-54,1770628394.1375700
0.25,-55,1770628394.2376500
0.25,-54,1770628394.3367400
0.25,-54,1770628394.4368000
0.25,-55,1770628394.536190
0.25,-55,1770628394.6367000
0.25,-55,1770628394.7361200
0.25,-54,1770628394.8366800
0.25,-55,1770628394.9375300
0.25,-55,1770628395.0384900
0.25,-55,1770628395.1385400
0.25,-55,1770628395.236730
0.25,-54,1770628395.3388100
0.25,-54,1770628395.4378000
0.25,-55,1770628395.5383000
0.25,-55,1770628395.6385600
0.25,-55,1770628395.7385500
0.25,-55,1770628395.8382300
0.25,-55,1770628395.936770
0.25,-55,1770628396.0386300
0.25,-55,1770628396.1376500
0.25,-55,1770628396.238460
0.25,-55,1770628396.3378900
0.25,-54,1770628396.4393900
0.25,-55,1770628396.5394900
0.25,-54,1770628396.6396900
0.25,-54,1770628396.7399000
0.25,-54,1770628396.8389200
0.25,-55,1770628396.9400500
0.25,-55,1770628397.0405200
0.25,-55,1770628397.140590
0.25,-55,1770628397.2409600
0.25,-55,1770628397.3393200
0.25,-55,1770628397.4444500
0.25,-55,1770628397.5403600
0.25,-55,1770628397.6397100
0.25,-55,1770628397.740370
0.25,-55,1770628397.8399900
0.25,-54,1770628397.9415900
0.25,-54,1770628398.0410200
0.25,-55,1770628398.1425900
0.25,-55,1770628398.240760
0.25,-54,1770628398.3421000
0.25,-54,1770628398.440400
0.25,-54,1770628398.5424900
0.25,-55,1770628398.6411400
0.25,-55,1770628398.7406700
0.25,-55,1770628398.841430
0.25,-54,1770628398.941540
0.25,-54,1770628399.0419500
0.25,-54,1770628399.1418100
0.25,-54,1770628399.2415900
0.25,-55,1770628399.3398700
0.25,-55,1770628399.4413900
0.25,-55,1770628399.5415100
0.25,-55,1770628399.6406400
0.25,-55,1770628399.7421700
0.25,-55,1770628399.8424900
0.25,-55,1770628399.9426500
0.25,-55,1770628400.0417300
0.25,-54,1770628400.1427100
0.25,-54,1770628400.2418700
0.25,-54,1770628400.3426000
0.25,-54,1770628400.4428300
0.25,-55,1770628400.54166
0.25,-55,1770628400.6418900
0.25,-55,1770628400.7422400
0.25,-55,1770628400.8421400
0.25,-55,1770628400.9418000
0.25,-55,1770628401.0415300
0.25,-55,1770628401.1424200
0.25,-54,1770628401.2428200
0.25,-54,1770628401.3431900
0.25,-54,1770628401.4421600
0.25,-55,1770628401.5424900
0.25,-55,1770628401.642430
0.25,-55,1770628401.741720
0.25,-54,1770628401.8423100
0.25,-55,1770628401.9418400
0.25,-55,1770628402.0427200
0.25,-55,1770628402.1436600
0.25,-55,1770628402.2438500
0.25,-55,1770628402.3439100
0.25,-55,1770628402.4427900
0.25,-55,1770628402.5427300
0.25,-55,1770628402.6436200
0.25,-55,1770628402.7440500
0.25,-54,1770628402.8430100
0.25,-54,1770628402.943310
0.25,-55,1770628403.0439200
0.25,-55,1770628403.144770
0.25,-55,1770628403.2446600
0.25,-55,1770628403.3449100
0.25,-55,1770628403.444830
0.25,-55,1770628403.545640
0.25,-55,1770628403.6447000
0.25,-55,1770628403.7448100
0.25,-54,1770628403.8451600
0.25,-54,1770628403.9452200
0.25,-55,1770628404.0449600
0.25,-54,1770628404.1456100
0.25,-55,1770628404.244660
0.25,-55,1770628404.3445400
0.25,-54,1770628404.4455300
0.25,-55,1770628404.5446900
0.25,-55,1770628404.6457100
0.25,-55,1770628404.7455100
0.25,-55,1770628404.8447700
0.25,-55,1770628404.9455600
0.25,-54,1770628405.0456200
0.25,-55,1770628405.1457500
0.25,-55,1770628405.2444800
0.25,-55,1770628405.3456700
0.25,-55,1770628405.4448800
0.25,-55,1770628405.5461800
0.25,-55,1770628405.6455700
0.25,-55,1770628405.7455600
0.25,-55,1770628405.846370
0.25,-55,1770628405.9454500
0.25,-55,1770628406.0457000
0.25,-55,1770628406.1455800
0.25,-55,1770628406.2450200
0.25,-54,1770628406.3450000
0.25,-55,1770628406.4448300
0.25,-54,1770628406.5458000
0.25,-54,1770628406.6466000
0.25,-54,1770628406.745400
0.25,-54,1770628406.8458500
0.25,-54,1770628406.9458900
0.25,-54,1770628407.0468100
0.25,-55,1770628407.1459000
0.25,-55,1770628407.2454900
0.25,-55,1770628407.3466100
0.25,-55,1770628407.4466100
0.25,-55,1770628407.5467400
0.25,-55,1770628407.6466000
0.25,-55,1770628407.7466600
0.25,-55,1770628407.8466400
0.25,-55,1770628407.946250
0.25,-55,1770628408.0458600
0.25,-54,1770628408.1462400
0.25,-55,1770628408.2469000
0.25,-54,1770628408.3467500
0.25,-54,1770628408.4461100
